CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
928,Female,57.0,54,22.0
929,Male,30.0,22,57.0
930,Male,33.0,31,59.0
931,Female,40.0,20,59.0
932,Female,59.0,59,65.0
933,Male,18.0,71,58.0
934,Female,51.0,33,62.0
935,Male,44.0,21,56.0
936,Female,24.0,24,43.0
937,Female,23.0,21,17.0
938,Male,39.0,56,73.0
939,Male,54.0,43,44.0
940,Female,44.0,17,78.0
941, Male,47.0,74,71.0
942,Male,46.0,61,45.0
943,male,50.0,25,33.0
944,Male,45.0,16,56.0
945,Male,36.0,53,68.0
946,Female,34.0,15,62.0
947,Female,22.0,60,51.0
948,Female,60.0,23,29.0
949,Female,38.0,45,83.0
950,Female,35.0,87,85.0
951,Male,47.0,29,62.0
952,Male,27.0,54,70.0
953,Female,48.0,69,65.0
954,Male,42.0,42,73.0
955,Male,45.0,29,64.0
956,Female,24.0,27,38.0
957,Male,37.0,67,78.0
958,Female,20.0,60$,88.0
959,Female,34.0,38,85.0
960,F,38.0,18,56.0
961,Female,64.0,28,8.0
962,Female,30.0,15,51.0
963,Female,35.0,21,67.0
964,Female,46.0,45,60.0
965,Male,44.0,20,46.0
966,Male,32.0,19,65.0
967,Female,40.0,37,55.0
968,Female,59.0,21.0,58.0
969,Female,33.0,51,79.0
970,Male,29.0,112,76.0
971,Female,42.0,29,73.0
972,Male,37.0,19,58.0
973,Female,28.0,61,59.0
974,Female,35.0,30,51.0
975,Male,51.0,30,52.0
976,Female,49.0,18,54.0
977,Male,45.0,45,69.0
978,Male,30.0,52,61.0
979,Male,48.0,61,45.0
980,Female,46.0,35,38.0
981,Male,61.0,41,63.0
982,Male,51.0,58,25.0
983,Female,41.0,17,64.0
984,Female,33.0,88,77.0
985,Female,28.0,46,69.0
986,Male,40.0,40,84.0
987,Male,35.0,42,75.0
988,Female,60.0,21,53.0
989,Male,35.0,36,52.0
990,Female ,31.0,21,57.0
991,Female,29.0,48,32.0
992,Female,23.0,40,45.0
993,Female,49.0,24,52.0
994,Female,37.0,22,43.0
995,Female,25.0,16,54.0
996,Female,23.0,39$,65.0
997,Male,59.0,16,52.0
998,Male,61.0,29$,57.0
999,Female,18.0,40,9.0
1000,Male,64.0,140,77.0
1001,Female,69.0,21,19.0
1002,Male,19.0,73.0,47.0
1003,Female,35.0,51,93.0
1004,Female,44.0,54,71.0
1005,Male,38.0,28,69.0
1006,Female,35.0,16,77.0
1007,Male,18.0,21,51.0
1008,Female,31.0,19,76.0
1009,Female,50.0,47,65.0
1010,Male,50.0,23,57.0
1011,Female,22.0,143,70.0
1012,Female,39.0,17,62.0
1013,Male,40.0,24,51.0
1014,Male,24.0,68,31.0
1015,Female,36.0,20,52.0
1016,Male,46.0,47,31.0
1017,Male,42.0,19,61.0
1018,Female,41.0,52,101.0
1019,Male,58.0,22,60.0
1020,Female,49.0,29,21.0
1021, Female,25.0,48,77.0
1022,Male,54.0,35,39.0
1023,Male,35.0,63.0,81.0
1024,MALE,30.0,19,41.0
1025,Female,27.0,29.0,89.0
1026,Female,34.0,21,80.0
1027,Male,39.0,40,55.0
1028,Female,28.0,17,47.0
1029,Female,54.0,15,27.0
1030,Male,47.0,71,64.0
1031,Male,28.0,22,23.0
1032,Male,44.0,61,66.0
1033,Male,30.0,49,77.0
1034,Male,39.0,51,63.0
1035,Female,26.0,19,54.0
1036,Male,24.0,19,67.0
1037,Female,52.0,37,60.0
1038,Male,39.0,15,48.0
1039,Female,18.0,28,57.0
1040,Female,23.0,48,23.0
1041,Female,24.0,25,52.0
1042,Female,44.0,20,38.0
1043,Male,32.0,53,71.0
1044,Male,40.0,19,96.0
1045,Male,39.0,31,49.0
1046,Female,25.0,32,50.0
1047,Female,69.0,15,38.0
1048,Female,46.0,19,70.0
1049,Female,18.0,50,67.0
1050,Male,59.0,24,34.0
1051,Female,42.0,25,54.0
1052,Male,33.0,30,64.0
1053,Female,48.0,23,32.0
1054,Male,51.0,31,66.0
1055,Male,46.0,34,37.0
1056,Male,47.0,20,38.0
1057,Male,40.0,23,63.0
1058, Female,18.0,35,52.0
1059,Male,18.0,19,54.0
1060,Female,34.0,38,75.0
1061,Male,29.0,17,46.0
1062,Male,28.0,37.0,99.0
1063,Male,43.0,26,49.0
1064,Male,22.0,33,58.0
1065,Male,27.0,37,57.0
1066,Female,26.0,26,70.0
1067,Female,42.0,150,90.0
1068,Male,34.0,71,80.0
1069,Female,34.0,42,45.0
1070,Female,,16,54.0
1071,Female,59.0,29,44.0
1072,Female,39.0,136,85.0
1073,Female,43.0,45,44.0
1074,Male,31.0,27,63.0
1075,Male ,20.0,32,67.0
1076,Female,34.0,22,92.0
1077,Male,41.0,28,53.0
1078,Female,49.0,52,39.0
1079,Male,29.0,44,63.0
1080,Female,45.0,30,63.0
1081,Female,32.0,29,35.0
1082,Female,27.0,21,58.0
1083,Female,43.0,22,64.0
1084,Female,46.0,16,44.0
1085,Male,18.0,17,49.0
1086,Female,39.0,39,76.0
1087,Male,18.0,150,78.0
1088,Male,39.0,30,50.0
1089,Female,44.0,52,70.0
1090,Female,40.0,34,48.0
1091,Male,33.0,52,64.0
1092,Male,25.0,56,59.0
1093,Female,33.0,25,35.0
1094,FEMALE,51.0,35,42.0
1095,Male,35.0,17,27.0
1096,Female,42.0,22,86.0
1097,Female,42.0,31,59.0
1098,Female,41.0,28,65.0
1099,Male,23.0,18,71.0
1100,Male,50.0,90,71.0
1101,Male,54.0,,43.0
1102,M,42.0,113,49.0
1103,Female,39.0,31,57.0
1104,Male,46.0,26,44.0
1105,Female,31.0,32,40.0
1106,Female,33.0,,92.0
1107,Male,40.0,28,44.0
1108,Female,59.0,78,30.0
1109,Female,18.0,27.0,46.0
1110,Female,40.0,31,56.0
1111,Female,46.0,35,34.0
1112,Female,18.0,25,50.0
1113,Female,38.0,18,74.0
1114,Female,65.0,25,54.0
1115,Female,37.0,27,
1116,Female,47.0,84,41.0
1117,Male,53.0,61,76.0
1118,Male,41.0,42,66.0
1119,Male,50.0,122,72.0
1120,Female,40.0,42,56.0
1121,Female,21.0,25,44.0
1122,Male,33.0,19,45.0
1123,Female,31.0,44,67.0
1124,Male,47.0,31,49.0
1125,Male,26.0,17.0,69.0
1126,Male,18.0,22$,45.0
1127,Male,48.0,29,52.0
1128,Female,54.0,23,39.0
1129,Female,57.0,43,71.0
1130,Male,49.0,17,26.0
1131,Female,32.0,27,78.0
1132,Male,31.0,28,55.0
1133,Female,46.0,36,43.0
1134,Male,40.0,40,68.0
1135,Female,49.0,21$,63.0
1136,Male,25.0,89,75.0
1137,Male,25.0,35,78.0
1138,Female,37.0,19,66.0
1139,Male,35.0,26,66.0
1140,Male,42.0,26,67.0
1141,Female,33.0,62,83.0
1142,Male,27.0,77,61.0
1143,Female,54.0,16,87.0
1144,Male,34.0,23,60.0
1145,Female,35.0,73,72.0
1146,Male,44.0,55,63.0
1147,Female,29.0,41,51.0
1148,Male,27.0,68,82.0
1149,Female,53.0,38,61.0
1150,Female,20.0,66,37.0
1151,Male,50.0,57,35.0
1152,Male,47.0,30,29.0
1153,Male,28.0,22,53.0
1154,Female,44.0,43,
1155,Male,56.0,23,52.0
1156,Male,36.0,29,80.0
1157,Female,26.0,32$,55.0
1158,Female,43.0,16,66.0
1159,Male,42.0,31,73.0
1160,Female,39.0,16,45.0
1161,Male,30.0,19,89.0
1162,Male,43.0,18,71.0
1163,Male ,28.0,34,78.0
1164,Male,54.0,19,53.0
1165,M,27.0,52,94.0
1166,Male,32.0,38,51.0
1167,Male,37.0,51,57.0
1168,Male,18.0,24,41.0
1169,Male,36.0,57,75.0
1170,MALE,41.0,56.0,56.0
1171,Male,31.0,39,60.0
1172,Female,23.0,33,33.0
1173,Female,47.0,23,38.0
1174,Male,65.0,32,50.0
1175,Female,36.0,130,80.0
1176,Female,44.0,16,39.0
1177,Male,41.0,28,40.0
1178,Male,35.0,18,55.0
1179,Male,56.0,23,45.0
1180,Female,67.0,,40.0
1181,Female,62.0,41,36.0
1182,Female,32.0,29,60.0
1183,Female,50.0,31.0,60.0
1184,Female,37.0,26,54.0
1185,Male,46.0,81,28.0
1186,Female,42.0,22,51.0
1187,Female,38.0,113,71.0
1188,Male,28.0,43,82.0
1189, Female,18.0,24,60.0
1190,Male,30.0,27,84.0
1191,Female,28.0,89,100.0
1192,Male,27.0,34,44.0
1193,Female,59.0,23,43.0
1194,Female,24.0,33,40.0
1195,Male,32.0,63,56.0
1196,Female,26.0,105$,80.0
1197,Male,18.0,50,42.0
1198,Male,56.0,31,46.0
1199,Female,61.0,16,43.0
1200,Male,18.0,27,48.0
1201,Male,53.0,42,56.0
1202,Female,18.0,25,38.0
1203,Male,48.0,18,51.0
1204,Male,63.0,62,56.0
1205,Male,24.0,17,36.0
1206,Male,59.0,71,40.0
1207,Female,41.0,46,55.0
1208,Female,27.0,22,76.0
1209,Male,27.0,52,91.0
1210,Female,39.0,64,72.0
1211,Female,49.0,39,46.0
1212,Male,46.0,17,38.0
1213,Female,36.0,150,67.0
1214,Female,53.0,31,38.0
1215,Male,18.0,22,50.0
1216,Male,37.0,24,78.0
1217,Female,34.0,44,75.0
1218,Female,18.0,20,67.0
1219,Female,51.0,61,53.0
1220,Female,61.0,32,53.0
1221,Male,49.0,19,34.0
1222,F,55.0,21,45.0
1223,Male,40.0,31,61.0
1224,Female,,41,57.0
1225,Male,51.0,110,65.0
1226,Female,29.0,42,77.0
1227,Male,47.0,34,58.0
1228,Female,38.0,83,90.0
1229,Female,41.0,52,50.0
1230,Male,26.0,41,38.0
1231,Female,27.0,96,81.0
1232,Female,26.0,50,32.0
1233,Male,29.0,108,82.0
1234,Male,25.0,75,48.0
1235,Female,37.0,62,50.0
1236,Female,44.0,46,68.0
1237,Female,62.0,35,63.0
1238,Male,30.0,16,79.0
1239,Male,39.0,35,52.0
1240,Female,43.0,17$,70.0
1241,Female,50.0,94,52.0
1242,Female,18.0,44,31.0
1243,Male,48.0,48,69.0
1244,Female,46.0,58,46.0
1245,Male,18.0,36,49.0
1246,Male,64.0,123,45.0
1247,Male,38.0,28,65.0
1248,Male,37.0,38,76.0
1249,Male,39.0,49,77.0
1250,Female,25.0,55,60.0
1251,Male,53.0,51,86.0
1252,Female,31.0,67,41.0
1253,Male,18.0,15,46.0
1254,Female,36.0,18,59.0
1255,Male,41.0,65,95.0
1256,Female,36.0,21,74.0
1257,Male,41.0,28,62.0
1258,Male,,64,65.0
1259,Male,40.0,131,99.0
1260,Male,36.0,,68.0
1261,Male,56.0,20,21.0
1262,Male,42.0,54,57.0
1263,MALE,30.0,58,75.0
1264,Male,18.0,99$,63.0
1265,Male,29.0,30,51.0
1266,Male,28.0,53,76.0
1267,Female,38.0,150,88.0
1268,Female,39.0,24,76.0
1269,Female,50.0,36,43.0
1270,Female,44.0,15,52.0
1271,Female,38.0,63,80.0
1272,Female,52.0,30,51.0
1273,Female,25.0,91.0,100.0
1274,Female,35.0,19,80.0
1275,Male,32.0,37,67.0
1276,Male,18.0,19,57.0
1277,Male,34.0,28,43.0
1278,Male,29.0,20,91.0
1279,Male,42.0,21,63.0
1280,Male,52.0,39,29.0
1281,Male,41.0,22,56.0
1282,Female,42.0,29,60.0
1283,Female,22.0,24,34.0
1284,Male,23.0,47,62.0
1285,Female,36.0,,51.0
1286,Female,29.0,65,52.0
1287,Male,54.0,99,30.0
1288,Male,42.0,21,68.0
1289,Male,66.0,50,34.0
1290,Female,44.0,23,35.0
1291,Female,20.0,19,43.0
1292,Male,49.0,41,43.0
1293,Female,33.0,132,77.0
1294,Female,48.0,25,53.0
1295,Male,34.0,31,67.0
1296,Female,48.0,,52.0
1297,Male,34.0,28,65.0
1298,Female,28.0,29,68.0
1299,Male,30.0,34,47.0
1300,Female,46.0,40,67.0
1301,Male,18.0,21,35.0
1302,Female,30.0,35,69.0
1303,male,43.0,42,51.0
1304,M,25.0,41,57.0
1305,Female,36.0,28,31.0
1306,Male,18.0,69,43.0
1307,Male,18.0,44,54.0
1308,Male,53.0,22,67.0
1309,Male,53.0,103,67.0
1310,Male,41.0,,94.0
1311,Male,38.0,17,78.0
1312,Male,26.0,39,67.0
1313,Female,48.0,20,45.0
1314,Male,18.0,97,61.0
1315,Male,34.0,27,50.0
1316,Male,39.0,16,53.0
1317,Male,20.0,21,40.0
1318,Female,32.0,16,49.0
1319,Male,51.0,15,53.0
1320,Female,45.0,143,66.0
1321,Female,39.0,15,73.0
1322,Male,44.0,22,73.0
1323,Female,21.0,21,33.0
1324,Male,53.0,23,54.0
1325,Female,40.0,89,93.0
1326,Female,38.0,16,45.0
1327,Female,46.0,25,14.0
1328,M,25.0,31,55.0
1329,Female,28.0,20,64.0
1330,Female,62.0,29,31.0
1331,Male,49.0,29,23.0
1332,Male,49.0,35.0,52.0
1333,Female,45.0,73,75.0
1334,FEMALE,25.0,23,50.0
1335,Male,18.0,32,68.0
1336,Male ,64.0,21,49.0
1337,Female,48.0,150,74.0
1338,Female,36.0,27,65.0
1339,Male,32.0,34,88.0
1340,Male,43.0,52,54.0
1341,Male,67.0,35,49.0
1342,Male,31.0,27,71.0
1343,Female,31.0,29,42.0
1344,Female,33.0,21,67.0
1345,F,50.0,58,37.0
1346,Female,34.0,17,53.0
1347,Female,60.0,108,67.0
1348,Male,30.0,33,43.0
1349,Female,18.0,40,36.0
1350,Male,44.0,51,67.0
1351,Male,37.0,37,66.0
1352,Female,40.0,41.0,60.0
1353,Female,52.0,22,39.0
1354,Female,43.0,32,64.0
1355,Male,27.0,60$,56.0
1356,Female,35.0,31,86.0
1357,Female,41.0,45,39.0
1358,Female,44.0,51,49.0
1359,Female,23.0,21,49.0
1360,Male,36.0,42,64.0
1361,Male,55.0,64,77.0
1362,Female,48.0,17,29.0
1363,Male,44.0,15,77.0
1364,Female,25.0,17,82.0
1365,Male,39.0,40,87.0
1366,Male,43.0,28,74.0
1367,M,50.0,29,41.0
1368,Male,35.0,68,71.0
1369,Male,29.0,18,60.0
1370,Female,52.0,37,30.0
1371,Female,41.0,31,51.0
1372,Female,38.0,20,62.0
1373,Male,31.0,31,60.0
1374,Male,41.0,41,79.0
1375,Male,18.0,17.0,65.0
1376,Female,28.0,54,97.0
1377,Female,57.0,59,61.0
1378,Female,27.0,21,65.0
1379,Male,38.0,39,47.0
1380,MALE,22.0,28,62.0
1381,Male,46.0,35,71.0
1382,Male,30.0,46,56.0
1383,Female,18.0,33,1.0
1384,Male,18.0,32,40.0
1385,Female,18.0,43,35.0
1386,Male,37.0,42,67.0
1387,Female,36.0,26,40.0
1388,M,45.0,41,77.0
1389,Male,50.0,19,52.0
1390,Female,44.0,32,31.0
1391,Male,39.0,16$,70.0
1392,Male,42.0,15,69.0
1393,Male,24.0,15,43.0
1394,Female,31.0,27,50.0
1395,Female,48.0,127,67.0
1396,Female,48.0,16,54.0
1397,Male,27.0,29,57.0
1398,Male,19.0,33,67.0
1399,Male,34.0,17,69.0
1400,Female,35.0,61,58.0
1401,Female,29.0,26,50.0
1402,Male,48.0,42,26.0
1403,Male,50.0,24,54.0
1404,Male,22.0,35,68.0
1405,Male,27.0,18,52.0
1406,Male,51.0,16,34.0
1407,Male,45.0,26,47.0
1408,Female,50.0,45.0,43.0
1409,Female,22.0,19,50.0
1410,Male,29.0,19,49.0
1411,Female,29.0,22$,88.0
1412,Male,31.0,84,100.0
1413,Male,37.0,25,65.0
1414,Male,41.0,22,54.0
1415,Male,33.0,30,47.0
1416,Male,46.0,78,52.0
1417,Female,50.0,18,69.0
1418,Female,39.0,15.0,44.0
1419,Male,42.0,17,71.0
1420,Male,38.0,37,82.0
1421,Male,65.0,27$,48.0
1422,male,18.0,35,66.0
1423,Female,57.0,35,86.0
1424,Female,26.0,16,65.0
1425,Male,43.0,16,59.0
1426,Male,35.0,15,66.0
1427,Male,34.0,48,94.0
1428,Male,55.0,19,17.0
1429,Female,18.0,46$,30.0
1430,Female,24.0,25$,35.0
1431,Male,55.0,50,51.0
1432,Male,42.0,16,58.0
1433,F,41.0,78,71.0
1434,Male,18.0,16,23.0
1435,Female,60.0,32,46.0
1436,Male,60.0,16,62.0
1437,Male,40.0,15,60.0
1438,Female,,26,82.0
1439,Male,30.0,35,66.0
1440,Male,32.0,15,75.0
1441,Male,30.0,29,34.0
1442,Male,45.0,59,85.0
1443,Male,45.0,19,73.0
1444,Female,58.0,103,81.0
1445,Female,37.0,23,55.0
1446,Male,51.0,21.0,27.0
1447,Female,24.0,61,51.0
1448,Male,34.0,25,59.0
1449,Female,26.0,25,48.0
1450,Female,53.0,79,34.0
1451,Female,21.0,17.0,34.0
1452,Male,42.0,17,54.0
1453,Male,18.0,17,44.0
1454,Female,36.0,72,100.0
1455,Female,34.0,18,51.0
1456,Male,38.0,15,36.0
1457,Male,32.0,48,56.0
1458,Male,35.0,34,35.0
1459,Female,28.0,56,65.0
1460,Male,24.0,41,58.0
1461,Male,32.0,29,68.0
1462,Male,51.0,37,52.0
1463,Male,23.0,66,59.0
1464,Female,29.0,34,47.0
1465,Female,38.0,16,62.0
1466,Male,36.0,16,57.0
1467,Female,62.0,31,32.0
1468,Male,37.0,33,60.0
1469,Male,37.0,45,67.0
1470,Female,25.0,70,84.0
1471,Female,40.0,31,60.0
1472,Male,49.0,59,62.0
1473,Male ,30.0,27,74.0
1474,Female,41.0,37,71.0
1475,Female,46.0,36,66.0
1476,Female,46.0,47,31.0
1477,Female,47.0,20,42.0
1478,Female,34.0,29,39.0
1479,Male,42.0,31,43.0
1480,Male,50.0,23,62.0
1481,Female,18.0,20.0,47.0
1482,Female,24.0,24,31.0
1483,Female,53.0,28,15.0
1484,Female,46.0,45,40.0
1485,Male,48.0,37$,37.0
1486,Female,43.0,29,62.0
1487,Female,35.0,18,66.0
1488,Female,38.0,16,39.0
1489,Female,44.0,29,47.0
1490,Female,37.0,49,56.0
1491,Male,22.0,28,52.0
1492,Male,40.0,20,62.0
1493,Male,37.0,25,35.0
1494,Male,38.0,32,85.0
1495,Female,54.0,40.0,57.0
1496,Female,28.0,37,56.0
1497,Male,32.0,37,71.0
1498,Female,36.0,27,57.0
1499,Male,64.0,15,36.0
1500,Female,52.0,15,55.0
1501,Female,44.0,77,72.0
1502,Male,19.0,18$,53.0
1503,Male,35.0,25.0,35.0
1504,Female,20.0,69,42.0
1505,Female,19.0,32,45.0
1506,Male,18.0,45,50.0
1507,Male,44.0,65,78.0
1508,Male,53.0,31,49.0
1509,Female,64.0,88,28.0
1510,Female,54.0,18,49.0
1511,Male,53.0,22,18.0
1512,Male ,67.0,61,66.0
1513,Male,23.0,31,33.0
1514,Male,37.0,85$,83.0
1515,Female,53.0,34,36.0
1516,Male,63.0,20,52.0
1517,Female,63.0,38,44.0
1518,Male,42.0,18,73.0
1519,Male,23.0,61,12.0
1520,Female,43.0,25,54.0
1521,Female,44.0,37,35.0
1522,Male,40.0,39,55.0
1523,Female,47.0,24,52.0
1524,Female,52.0,68,71.0
1525,Female,37.0,18,51.0
1526,Male,46.0,15$,48.0
1527,Female,42.0,72,41.0
1528, Female,39.0,21,33.0
1529,Female,20.0,39$,50.0
1530,MALE,55.0,142,45.0
1531,Female,33.0,38,87.0
1532,Male,47.0,,49.0
1533,Male,18.0,80,32.0
1534,Male,68.0,42,9.0
1535,Male,27.0,27$,56.0
1536,Male,47.0,42,32.0
1537,Male,42.0,80,89.0
1538,Male,32.0,37,42.0
1539,Female,56.0,22,58.0
1540,Female,32.0,62,54.0
1541,Male,44.0,28,79.0
1542,Male,32.0,25,87.0
1543,Male,61.0,66,78.0
1544,M,38.0,25,78.0
1545,Female,23.0,16,52.0
1546,Male,33.0,59,64.0
1547,Female,47.0,81,52.0
1548,Male,59.0,,50.0
1549,Female,28.0,17,50.0
1550,Female,45.0,59,55.0
1551,Female,53.0,38,52.0
1552,Female,42.0,26,31.0
1553,Male,27.0,65,66.0
1554,Female,48.0,21,37.0
1555,Male,30.0,20,58.0
1556,Female,56.0,51,31.0
1557,Male,36.0,38,82.0
1558,Male,31.0,55,92.0
1559,Male,27.0,25,67.0
1560,Male,38.0,24,62.0
1561,Male,18.0,29,45.0
1562,Male,44.0,,71.0
1563,Male,49.0,100,63.0
1564,Male,27.0,42,58.0
1565,Male,33.0,34,42.0
1566,Male,30.0,77,56.0
1567,Male,31.0,22,44.0
1568,Male,38.0,69,69.0
1569,Male,31.0,71,82.0
1570,Male,56.0,74,52.0
1571,Male,48.0,20,28.0
1572,Male,44.0,41,88.0
1573,Male,47.0,35,41.0
1574,Male,31.0,28,72.0
1575,Female,44.0,15,58.0
1576,Female,29.0,17,76.0
1577,Male,24.0,102,60.0
1578,Female,45.0,23,44.0
1579,Female ,47.0,46,63.0
1580,Male,47.0,30,11.0
1581,Male,54.0,16,32.0
1582,Male,57.0,92,54.0
1583,Female,23.0,32,42.0
1584,Male,42.0,95,96.0
1585,Male,51.0,32,57.0
1586,Female,24.0,56,56.0
1587,Male,40.0,37,68.0
1588,Male,18.0,27,30.0
1589,Female,44.0,21,62.0
1590,Male,36.0,69,100.0
1591,Male,38.0,38,50.0
1592,Male,27.0,91,81.0
1593,Female,42.0,21,46.0
1594,Male,40.0,23,63.0
1595,Male,26.0,17,44.0
1596,Male,42.0,29,48.0
1597,Female,46.0,28,59.0
1598,Female,33.0,32,63.0
1599,Female,48.0,19,43.0
1600,Female,21.0,23,51.0
1601,Male,43.0,55,87.0
1602,Male,42.0,73,72.0
1603,Male,40.0,121,95.0
1604,Male,40.0,33,69.0
1605,Male,57.0,25,57.0
1606,female,30.0,17,55.0
1607,Male,54.0,69,52.0
1608,Female,18.0,29,50.0
1609,male,40.0,61,60.0
1610,Male,37.0,29,45.0
1611,Male,18.0,49,41.0
1612, Female,34.0,30,58.0
1613,Female,29.0,,89.0
1614,Female,52.0,23.0,52.0
1615,Male,39.0,44$,63.0
1616,Female,55.0,23,62.0
1617,Male,25.0,30,65.0
1618,Female,51.0,26,72.0
1619,Female,43.0,28,63.0
1620,Female,27.0,65,67.0
1621,Female,53.0,27,73.0
1622,Female,62.0,48,79.0
1623,Male,18.0,17,54.0
1624,Female,42.0,111,75.0
1625,Male,39.0,50,57.0
1626,Male,45.0,42,99.0
1627,Female,45.0,15,62.0
1628,Male,51.0,17$,54.0
1629,Female,32.0,21$,60.0
1630,Female,18.0,144.0,60.0
1631,Female,23.0,33,61.0
1632,Female,55.0,29,40.0
1633,Female,57.0,30,51.0
1634,Male,28.0,15,48.0
1635,Male,25.0,60,89.0
1636,Female,37.0,18.0,46.0
1637,Male,55.0,61,36.0
1638,Male,38.0,15$,51.0
1639,Female,,47,56.0
1640,Female,45.0,25,58.0
1641,Male ,66.0,33.0,54.0
1642,Female,20.0,35,48.0
1643,Male,51.0,19,28.0
1644,Male,,57,61.0
1645,Female,41.0,38,48.0
1646,Female,40.0,23,60.0
1647,Female,20.0,58,59.0
1648,Female,47.0,25,30.0
1649,Female,33.0,79,87.0
1650,Female,54.0,51,41.0
1651,Male,28.0,35,62.0
1652,Female,31.0,23.0,67.0
1653,Male,47.0,23,9.0
1654,Female,18.0,18,62.0
1655,Male,38.0,39,48.0
1656,Female,23.0,54,44.0
1657,Female,39.0,33,38.0
1658,Female,,53,70.0
1659,Female,41.0,16,41.0
1660,Male,47.0,90,67.0
1661, Female,34.0,61,76.0
1662, Male,36.0,29,52.0
1663,Female,20.0,22,32.0
1664,Female,41.0,38,100.0
1665,Male ,33.0,32,58.0
1666,Male,53.0,32,42.0
1667,Male,41.0,51,37.0
1668,Male,38.0,25,81.0
1669,Male,23.0,36,55.0
1670,Male,51.0,42,58.0
1671,Female,37.0,59,47.0
1672,Female,64.0,51,56.0
1673,Female ,39.0,70,75.0
1674,Female,23.0,19,29.0
1675,M,54.0,69.0,50.0
1676,Male,26.0,88,88.0
1677,Male,44.0,16,49.0
1678,Male,38.0,27,53.0
1679,Female,48.0,29,10.0
1680,Male,32.0,22.0,65.0
1681,Female,34.0,36,46.0
1682,Male,43.0,95,66.0
1683,Male,40.0,27,77.0
1684,Male,27.0,30,69.0
1685,Male,18.0,44,73.0
1686,Male,26.0,21,41.0
1687,Female,49.0,45,64.0
1688,Male,35.0,42,52.0
1689,Male,56.0,103,90.0
1690,Female,50.0,16$,45.0
1691,Male,37.0,26,60.0
1692,Female,31.0,24,67.0
1693,Male,42.0,15,70.0
1694,Male,25.0,19,53.0
1695,Male,38.0,48,52.0
1696,Female,29.0,92,68.0
1697,Female,27.0,21,56.0
1698,Male,70.0,38,42.0
1699,Female,39.0,18,52.0
1700,Female,31.0,57,86.0
1701,Male,31.0,34.0,52.0
1702,Male,35.0,94,85.0
1703,Female,49.0,35,41.0
1704,Male,27.0,17,56.0
1705,Male,26.0,30,74.0
1706,Male,27.0,17,95.0
1707,Male,51.0,17,52.0
1708,Female,18.0,38,29.0
1709,Female,55.0,41,41.0
1710,Male,36.0,27,62.0
1711,Female,43.0,37,63.0
1712,Male,49.0,24,58.0
1713,FEMALE,36.0,25,32.0
1714,Female,36.0,17,35.0
1715,Male,38.0,34,100.0
1716,Male,22.0,32,46.0
1717,Female,19.0,32,27.0
1718,Male,48.0,63,38.0
1719,Female,36.0,25,70.0
1720,Male,24.0,45,46.0
1721,Male,18.0,43,43.0
1722,Female,18.0,16,64.0
1723,Male,28.0,25,49.0
1724,Male,20.0,17,35.0
1725,Female,42.0,39,63.0
1726,Female,28.0,38,62.0
1727,Female,20.0,31,1.0
1728,Male,42.0,22,57.0
1729,Male,52.0,42,46.0
1730,Male,41.0,60,69.0
1731,Female,58.0,15,51.0
1732,Male,48.0,125,86.0
1733,MALE,27.0,32,80.0
1734,Female,33.0,24,71.0
1735,Male,47.0,24,79.0
1736,Female,50.0,33,76.0
1737,Male,18.0,74,67.0
1738,Female,28.0,30,56.0
1739,M,33.0,30,43.0
1740,Male,47.0,34.0,43.0
1741,Male,39.0,15,60.0
1742,Female,35.0,53,76.0
1743,Male,28.0,15,62.0
1744,M,56.0,17,52.0
1745,Female,25.0,21,66.0
1746,Female,38.0,,73.0
1747,Male,24.0,82,72.0
1748,Female,43.0,82,53.0
1749,MALE,,21,85.0
1750,Female,30.0,15,50.0
1751,Female,18.0,23,37.0
1752,Male,46.0,150,96.0
1753,Male,49.0,24,49.0
1754,Male,19.0,22,61.0
1755,Male,54.0,26$,43.0
1756,Male,30.0,24,46.0
1757,Male,23.0,28.0,52.0
1758,Female,47.0,32,58.0
1759,Female,29.0,63,85.0
1760,FEMALE,34.0,36,68.0
1761,Male,25.0,24,48.0
1762,Male,51.0,29,40.0
1763,Male,51.0,41,77.0
1764,Female,34.0,16,77.0
1765,Male,20.0,34.0,52.0
1766,Male,31.0,23,43.0
1767,Male ,41.0,54,60.0
1768,Male,25.0,35,71.0
1769,Male,43.0,66,64.0
1770,Male,39.0,56,64.0
1771,Female,29.0,32,66.0
1772,Male,18.0,24,30.0
1773,Male,18.0,23,21.0
1774,Male,52.0,58.0,39.0
1775,Female,33.0,,56.0
1776,Male,44.0,40,52.0
1777,Male,47.0,71,79.0
1778,Female,48.0,41,60.0
1779,Male,42.0,34,60.0
1780,Male,48.0,31,44.0
1781,Male,27.0,35,58.0
1782,Female,36.0,24,49.0
1783,Male,34.0,47,53.0
1784,Female,34.0,15,36.0
1785,Male,51.0,24,48.0
1786,Female,49.0,25,61.0
1787,Male,57.0,,35.0
1788,Male,40.0,67,64.0
1789,Male,36.0,21,35.0
1790,Female,31.0,55,59.0
1791,Male,37.0,28,61.0
1792,Female,52.0,47,21.0
1793,M,41.0,17,60.0
1794,Female,,97,67.0
1795,Female,50.0,42,52.0
1796,Female,31.0,70,35.0
1797,Female,55.0,23,28.0
1798,Female,31.0,56,66.0
1799,Male,23.0,21,55.0
1800,Female,46.0,49,43.0
1801,Male,46.0,49,17.0
